,track_id,track_name,preview_url,artist,label,artist_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,loudness_scaled
1067,39OIdZoF0JZOoJddOKHYR2,Sugar,https://p.scdn.co/mp3-preview/72bb690002aba8944c38e7b9bd7a7388d87ebe42?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.686,0.172,-14.683,0.057,0.994,0.462,0.721,0.4562844931324953
1068,0lVFYY4QtkFkvtvhftissr,Willie the Weeper,https://p.scdn.co/mp3-preview/7eef2ef4c762c0c6cb77cdccba348d7df6fdf295?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.551,0.355,-10.174,0.361,0.923,0.651,0.845,0.643387692435371
1069,7hknr1aLuxeIr8qRg2JWqx,Basin Street Blues,https://p.scdn.co/mp3-preview/0df6a6df25a6c9175112bca43802f9c4171e300e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.57,0.0983,-12.661,0.0519,0.995,0.13,0.307,0.5401883895597329
1070,2j72GpU7EK8XgTkMXwzkgg,I Cover the Waterfront,https://p.scdn.co/mp3-preview/40cd6b8f58501eb4fc8d1a14c974cecb2a0418ab?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.649,0.284,-10.86,0.254,0.888,0.0161,0.625,0.6149217809867631
1071,5uDvVUHyAv7gzJ4OJ9thgr,I Hope Gabriel Likes My Music,https://p.scdn.co/mp3-preview/1cb7d33b04ac120a119c8a8e7772ef48b3bd27d9?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.695,0.336,-10.733,0.0826,0.936,7.84e-05,0.884,0.620191709199552
1072,4bqblYoucFOb0FQAnbm5J8,I’m Shooting High,https://p.scdn.co/mp3-preview/e820829241b585116ca5902e1e20f0f057bc6700?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.729,0.196,-11.035,0.213,0.969,0.0743,0.792,0.6076600688825264
1073,6I7LmiM8hSWznR6qjTUzRP,I’ve Got My Fingers Crossed,https://p.scdn.co/mp3-preview/8f447de5ebb0b7a250fcf2b47799bdef0c6af0a4?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.693,0.343,-8.364,0.303,0.958,0.0346,0.845,0.7184945433420475
1074,4QJxWDJ52YlFPBcClNrQI2,Perdido Street Blues,https://p.scdn.co/mp3-preview/4cc1cd337f5239a42078c3235805ef1c70279605?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.621,0.499,-10.441,0.234,0.916,0.906,0.754,0.6323083945391926
1075,4A2nUMjXAhS3wYCdBsX7nv,Back O’ Town Blues,https://p.scdn.co/mp3-preview/03410b7379088d82cfcb05ee3c9ef269de9a9023?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.573,0.367,-9.132,0.038,0.916,0.0107,0.501,0.6866260010788832
1076,53ehYSrzlMF501WD8pG7MG,I Want a Little Girl,https://p.scdn.co/mp3-preview/0e3afd49047d0e30c4641655d26fea21de145481?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.461,0.357,-11.779,0.0388,0.755,0.084,0.648,0.5767874185650859
1077,4AwoLe6XM6w6IIFlhFYQNH,I’ve Got a Heart Full of Rhythm,https://p.scdn.co/mp3-preview/55f4e9540b99e57574d9953bf279275e8951d2b4?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.599,0.295,-11.783,0.0561,0.836,0.386,0.795,0.5766214365741319
1078,4mcP13F1fxNykndX07ei5e,I’ve Got a Pocketful of Dreams,https://p.scdn.co/mp3-preview/ddc3452bb4aec5cdc361f639d973a24bfd2ead51?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.662,0.226,-15.037,0.218,0.961,0.0413,0.831,0.4415950869330678
1079,58mbtLEylUbqw2qT9hvUht,Indiana,https://p.scdn.co/mp3-preview/e902c889975456aac3f773d2c470bd18fb53d657?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.526,0.628,-13.529,0.0824,0.643,0.0101,0.649,0.5041702975227189
1080,4bmXjCLekeHmmPsZT4WMDJ,It’s Wonderful - Live,https://p.scdn.co/mp3-preview/f76bfb167e16c40b94b60901c178d0c19bc3a5ce?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.583,0.154,-13.24,0.0605,0.985,0.237,0.438,0.5161624963691441
1081,0M2GucLReXgs2NNQ9bQnzA,Jonah and the Whale,https://p.scdn.co/mp3-preview/b72adfe6d812ff77eca9155e0e59df5f73232f64?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.624,0.0973,-20.28,0.21,0.991,0.000529,0.516,0.22403419229013655
1082,4NuJgyPfRN6Qu8KkvhsEkf,On the Sentimental Side,https://p.scdn.co/mp3-preview/9992b87d752f35d3df32784b5615884f1f0a3266?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.581,0.522,-6.985,0.132,0.962,0.634,0.743,0.7757168347234327
1083,7n9e30xund2m5ZScu7KwCr,Rhythm Saved the World,https://p.scdn.co/mp3-preview/5fc05e0d37b2bad806590ecf1f3989616a049ee6?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.627,0.211,-8.702,0.117,0.962,0.00343,0.742,0.7044690651064361
1084,0o8Ul7XrTyMQuPsIBDE57R,Shoe Shine Boy,https://p.scdn.co/mp3-preview/cefd12fd033ba7fa5ae206cc9f4822a28dfb5022?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.538,0.187,-9.988,0.194,0.892,0.000768,0.493,0.6511058550147311
1085,2oLwTVVINal4SWquaMfyT7,Cabaret,https://p.scdn.co/mp3-preview/beb64d253078faf47d912e441f3bc3822833249b?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.424,0.331,-12.682,0.0431,0.383,6.99e-06,0.559,0.5393169841072245
1086,36xIBpZU9ilEBevmUaInvA,I Want a Big Butter Egg Man,https://p.scdn.co/mp3-preview/bef1fc4832d9aa0e67e6fdfd6eb95a27384553f7?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.521,0.372,-11.245,0.176,0.441,7.79e-05,0.838,0.5989460143574424
1087,2cCUinR5zeh1HKmHVwDlKm,Someday You'll Be Sorry,https://p.scdn.co/mp3-preview/f57790c9b03ddb75f17c6641ec482588e3280b07?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.514,0.471,-10.577,0.045,0.855,0.877,0.692,0.6266650068467573
1088,269OVLPUCLgWOOEIQBRZqX,Bye n Bye,https://p.scdn.co/mp3-preview/aca22c4882d820fb55eed98db5c23fcee25d2eda?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.588,0.539,-9.942,0.0704,0.878,0.2,0.911,0.6530146479107019
1089,61WcTe0x6JlZQAmRGviXeG,Sweethearts on Parade,https://p.scdn.co/mp3-preview/0ff0d5c7141c5d3eed153851cb4ce9f9a999c74b?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.619,0.212,-15.663,0.0606,0.948,0.0502,0.63,0.4156189053487698
1090,5wNB2HXP0e3a32ZGK89N9W,Chimes Blues,https://p.scdn.co/mp3-preview/4fb0b123591a03a2ae7de25234d4f19ff51adf3d?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.415,0.177,-14.984,0.0355,0.803,0.673,0.35,0.4437943483132082
1091,6yjEaDvow9QZaYQLZcn0Ea,Tin Roof Blues,https://p.scdn.co/mp3-preview/ca5f8a3f8f0511dfa0b502719559e2ffd1c996c0?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.658,0.11,-19.434,0.0542,0.96,0.704,0.691,0.2591393833769037
1092,2dfJLC8QzcmxqQSdC9KtV0,Dippermouth Blues,https://p.scdn.co/mp3-preview/620135ee6cd4e4bc1e3f5129157349fff49fa21d?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.356,0.623,-4.638,0.0644,0.898,0.944,0.92,0.8731067679156814
1093,0eS34VoMfYa1NW7u7Ph1Up,(Back Home Again In) Indiana - Live,https://p.scdn.co/mp3-preview/e902c889975456aac3f773d2c470bd18fb53d657?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.526,0.628,-13.529,0.0824,0.643,0.0101,0.649,0.5041702975227189
1094,7xkAUrkEaAyygyWuilq6VW,Snake Rag,https://p.scdn.co/mp3-preview/7e708594338380d3b22a99815c8220946cc316a7?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.698,0.47,-10.036,0.0463,0.985,0.923,0.961,0.6491140711232832
1095,06kt915BbujKDP0BLTsted,Blueberry Hill - Live,https://p.scdn.co/mp3-preview/eaf181982bfb3bf3f4308672a7c6bea713e16335?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.595,0.128,-18.881,0.0518,0.919,1.2e-06,0.592,0.2820863936262916
1096,32yyZ2c3Uo8Je9swMCinjo,Panama,https://p.scdn.co/mp3-preview/7322a1879af3339c25754a7f603add5a991854fb?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.582,0.216,-18.871,0.094,0.744,3.36e-05,0.818,0.2825013486036767
1097,6VNlzQ9dQ6v7BJHJjQGlhN,St James Infirmary,https://p.scdn.co/mp3-preview/67b1e3f033ae793fea4d376abf1355fecb291aa0?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.518,0.0605,-16.22,0.0484,0.863,0.00019,0.154,0.39250591310842786
1098,6ZFkvHTE4dJyxzxYpaNd4A,New Orleans Stomp,https://p.scdn.co/mp3-preview/ccac395c6708b70029b0f7ab779148936ce51e6e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.645,0.151,-14.658,0.0332,0.887,0.00124,0.538,0.4573218805759577
1099,6ar4nBPy95e9UxWBaKLNMB,C'est Si Bon - Live,https://p.scdn.co/mp3-preview/2b8b982c0a07ef8bcbc2f6565824b46142e657c1?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.515,0.15,-17.592,0.0822,0.632,0.0,0.503,0.3355740902112122
1100,6Vz8AiYjb4riSqhnystBeW,Hello Dolly - Live,https://p.scdn.co/mp3-preview/1ffed2f25d974f5cf6d492a38bc2200fac5fe006?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.404,0.387,-16.72,0.0392,0.872,0.0493,0.661,0.3717581642391802
1101,5W04Bk8jNjOyI3NwP2X2Lk,Mack the Knife - Live,https://p.scdn.co/mp3-preview/67383fa22bd7e7e305afefb9cb720cee807b784f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.409,0.321,-17.394,0.0526,0.862,0.00106,0.713,0.3437901987634343
1102,24CfC8LaEFIeGhPgevbOt7,A Kiss to Build a Dream On,https://p.scdn.co/mp3-preview/52c5b6465761686281c00fcdd445248484ff3664?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.295,0.255,-21.226,0.0517,0.944,0.0242,0.359,0.18477945142952001
1103,1wBIGZtzRs0WGtygiHbdRo,Tyrees Blues,https://p.scdn.co/mp3-preview/8bf66f118cc4f9191e03715033fa519e80529e3e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.724,0.161,-17.745,0.0621,0.995,0.884,0.533,0.3292252790572223
1104,49SAMet17pMNHNrLHjBCqz,Pretty Little Missy,https://p.scdn.co/mp3-preview/25413304ac2367905873c71ce3a751d0065e343f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.359,0.376,-17.384,0.0592,0.987,0.934,0.913,0.34420515374081917
1105,2jUVMBpF1qgAWa55GKgJgR,When the Saints Go Marching In,https://p.scdn.co/mp3-preview/5720970847f2e28d1f2fc6f81237ca9ead256506?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.542,0.304,-14.619,0.111,0.933,0.101,0.893,0.458940204987759
1106,62xeYpjMpKyk7zef7AYOf9,On the Sunny Side of the Street,https://p.scdn.co/mp3-preview/a5966b6832f290aec61f766b6fd4a6025b18dff2?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.725,0.217,-13.078,0.0912,0.869,4.6e-05,0.801,0.5228847670027804
1107,4G40PQPOiwxrGjlLur1EWv,Ain't Misbehavin',https://p.scdn.co/mp3-preview/32634089eef4e439dca5a317761ba6048890cbad?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.724,0.239,-14.265,0.0884,0.97,0.121,0.842,0.4736296111871863
1108,4AiPJT5PVBasLQw5MNtua6,Tiger Rag,https://p.scdn.co/mp3-preview/72df32ef29220868cdc053d131aef19855037e42?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.53,0.705,-8.08,0.125,0.888,0.662,0.916,0.7302792646997802
1109,3dIQnxWOQvCsqNVuFG7zWp,Muskrat Ramble,https://p.scdn.co/mp3-preview/89fc1b02b5b44a0a49c4da1b2e573dd953213888?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.639,0.244,-12.935,0.0952,0.996,0.902,0.836,0.5288186231793852
1110,5XaXE0K7XEyNuStHvrQnqv,Jelly Roll Blues,https://p.scdn.co/mp3-preview/b1efa2210733f6b4c5c07ef31d13eb422eb2067e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.594,0.193,-12.82,0.0326,0.887,0.118,0.365,0.5335906054193121
1111,6cClTcMWnoLHfivkukEK6U,Dear Old Southland - Live,https://p.scdn.co/mp3-preview/1db5c4d7783dfee332a3d7f31aa32917f8a698fa?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.431,0.469,-15.723,0.1,0.969,0.904,0.96,0.41312917548446004
1112,2NxRMILCt8JSwSyyfps9cD,Stompin at the Savoy,https://p.scdn.co/mp3-preview/8ca0e999a05ccd2bec08427ab65ba7559831a65c?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.515,0.414,-13.354,0.239,0.761,0.0,0.641,0.5114320096269557
1113,0OfBVAydfXqz9xhkVg2IQW,Summertime,https://p.scdn.co/mp3-preview/d37c53082cbc8b7684720de9d1c3d21446331150?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.2,0.152,-14.657,0.0321,0.977,0.014,0.14,0.45736337607369615
1114,6YyaXHeJpkHe7Pe3s4FCPp,Cheek to Cheek,https://p.scdn.co/mp3-preview/3abcaf881ec0284f79a501b87db34fa3a86c8226?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.664,0.438,-8.223,0.0673,0.564,0.0,0.656,0.7243454085231754
1115,4MJ5ZF2mOJkCtT1LAfCFJC,Dream a Little Dream of Me,https://p.scdn.co/mp3-preview/d680cd85231dac99a0a0edcf28872f9dc8680660?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.545,0.226,-10.375,0.0496,0.928,0.0,0.357,0.6350470973899334
1116,5cILVMdo3TKKmTB7qR6J7l,Makin Whoopee,https://p.scdn.co/mp3-preview/3e2e3ff7675df88baf8dd6a62f03949249f8c9c7?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.626,0.334,-10.243,0.0675,0.62,0.0,0.352,0.6405245030914147
1117,41Q6Hrm4O39UkeHASibqX6,Comes Love,https://p.scdn.co/mp3-preview/580d8f6d9676038c132ac103bbe0f7c2e1072a5c?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.698,0.389,-5.49,0.0367,0.911,0.0,0.533,0.8377526038424833
1118,1XTGAV0rhBl9QkUXp9A5Ur,The Nearness of You,https://p.scdn.co/mp3-preview/a1aef06132dfb376532431e0cbf659b3327b3f01?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.395,0.226,-11.697,0.061,0.829,0.0,0.187,0.5801900493796426
1119,325mlX4aTKu0zdvMoTsJ0J,Overtune,https://p.scdn.co/mp3-preview/b739840f4184f4f5174be8f5f0bd8efb39b13753?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,3,19eLuQmk9aCobbVDHc6eek,0.189,0.229,-13.674,0.0337,0.812,0.645,0.0555,0.4981534503506371
1120,1EIKuTP610VIKtmDBEgFEy,You Wont Be Satisfied,https://p.scdn.co/mp3-preview/d6e3e08cf6ac6313b088d3820e1e64f8810491c3?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.612,0.282,-10.003,0.046,0.884,0.0,0.575,0.6504834225486537
1121,2GCeU0l84b0tJJU6phMBVL,I Get a Kick out of You,https://p.scdn.co/mp3-preview/746b1a92a48a2d7af1edc6f820556f648aba16a3?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.572,0.199,-16.8,0.14,0.629,0.0,0.461,0.3684385244201005
1122,33qcyJDh0PrplWSdwIWaFA,They Can't Take That Away from Me,https://p.scdn.co/mp3-preview/2eedcdaa6bba500574dc1fc191da3855472db8cf?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.548,0.324,-9.02,0.0559,0.62,0.0,0.37,0.6912734968255947
1123,70qHJOv4Fx6le67qPQkSoS,There's a Boat Dats Leaving,https://p.scdn.co/mp3-preview/098a00dd01ffd6ef579e836d2adffcaa648b0ac9?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.575,0.223,-11.561,0.247,0.874,5.2e-06,0.58,0.5858334370720779
1124,6JLJopLmaowdvCyivfq3Ow,It Ain't Necessarily So,https://p.scdn.co/mp3-preview/3a6b0f0a63341c52d3858f9dac90c14b638f49cb?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.369,0.225,-12.244,0.0438,0.878,0.000165,0.381,0.5574920121166855
1125,0Zny1wei51OxaOHELdcdTp,Moonlight in Vermont,https://p.scdn.co/mp3-preview/9e271fcff505dd8f59dd3845af410ae689d9f514?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.441,0.109,-13.789,0.0373,0.933,2.41e-06,0.115,0.49338146811071015
1126,6751bOrPtv3eNUX9Zt0vda,The Frim Fram Sauce,https://p.scdn.co/mp3-preview/35d7f3d267b2c88bf9b684bf170d7d360dd12756?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.722,0.298,-11.217,0.134,0.767,0.0,0.664,0.6001078882941202
1127,05wXTF9NIC4X6tHsikHzyT,Autumn in New York,https://p.scdn.co/mp3-preview/820f15a37f1d0b2b0c216f8f478f8e0bea540163?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.425,0.146,-11.193,0.0312,0.947,0.0,0.149,0.6011037802398442
1128,3FKmjhLkQH8YYG0JTINRfj,Stars Fell on Alabama,https://p.scdn.co/mp3-preview/f75b270404162a842f9504b4b69e203a4dba1079?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.387,0.202,-9.159,0.0327,0.881,0.0,0.182,0.6855056226399437
1129,3GeYcdBBK13ZlGWO90IVh3,I Wants to Stay Here,https://p.scdn.co/mp3-preview/c72a08ae62a6dfb40374a787ec64e38082d8def0?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.215,0.213,-12.457,0.0406,0.958,0.00023,0.223,0.5486534710983859
1130,0eSz7X5jjP6a1t5HaA7iBN,Love Is Here to Stay,https://p.scdn.co/mp3-preview/134e9ecc8e54d9be4475e4e70c80c1e04d7d603f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.561,0.187,-11.664,0.0446,0.829,0.0,0.47,0.5815594008050129
1131,6FHfoXqlmwCnAVcUVwtvyv,Don't Be That Way,https://p.scdn.co/mp3-preview/66c6c4f55315c734e4b658722c5f3c0a13a8c227?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.526,0.364,-7.334,0.0396,0.741,0.0,0.33,0.7612349060126978
1132,1CRKbpAzrjQCNscRQrMj9F,"Oh Lawd, I'm on My Way",https://p.scdn.co/mp3-preview/a4c28c9f81361350fb45fbde7057fd01c705d076?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.453,0.184,-14.546,0.0294,0.912,0.00251,0.423,0.4619693763226691
1133,4IW4qRKETBjfRwVQMsWN4H,These Foolish Things,https://p.scdn.co/mp3-preview/ea622ce840c02e94a9d755ba6d6d311397053580?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.446,0.0485,-17.292,0.0412,0.982,0.0,0.187,0.34802273953276075
1134,2UC0EaGYHdojiuvaGo7fIx,I`m Putting All My Eggs in One Basket,https://p.scdn.co/mp3-preview/26a9cd8a0704884d113da6da96a8f553cc5e6ae6?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.527,0.4,-10.274,0.176,0.779,0.0,0.634,0.6392381426615215
1135,01WvOIIPQF75Z28liLfvDq,I Got Plenty O`nuttin,https://p.scdn.co/mp3-preview/a9df440f265de12659e02a7878a58d995b1c6cad?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.552,0.342,-11.41,0.0427,0.838,0.000109,0.632,0.5920992572305906
1136,08WMbencpydWS2EGYtWLBB,I Won`t Dance,https://p.scdn.co/mp3-preview/e5096a4c5b3c59bed9520a510a585f435113ba84?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.448,0.432,-11.045,0.187,0.518,0.0,0.65,0.6072451139051415
1137,4prrtvtkTQlaTqpSNHpNNP,I've Got My Love to Keep Me Warm,https://p.scdn.co/mp3-preview/c95ab25096b49c4d22eebc3bbe2002b4fd09992f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.55,0.459,-10.343,0.0847,0.753,0.0,0.738,0.6363749533175652
1138,2ABDXtZAJRHDCuUnozKSMJ,Let's Do It (Let's Fall in Love),https://p.scdn.co/mp3-preview/e56518a54c0ec9a58a44729732543bc8a0d5579a?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.497,0.204,-14.773,0.0905,0.792,0.0,0.322,0.45254989833603065
1139,0ZK9HxHxScO28cpCvq6jDR,( Medley) Here Come De Honey Man ; Crab Man ; Oh Dey's so Fresh and Fine,https://p.scdn.co/mp3-preview/e119a385ca4350732e070232d1a31fcf425edf77?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.59,0.0503,-17.912,0.0461,0.957,7.92e-05,0.203,0.3222955309348937
1140,5DWcZDk525fLrWIMRdgm3j,Ill Wind,https://p.scdn.co/mp3-preview/3ac062d5150924a64e1d014550c5fbfd645a6342?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.397,0.021,-18.601,0.0387,0.988,0.0,0.0818,0.29370513299307044
1141,3NJgzwOppajDtLSEuJQkpJ,Willow Weep for Me,https://p.scdn.co/mp3-preview/04f07910c15e7a34f8949841bf7c9b74ef740c5f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.674,0.173,-14.182,0.116,0.735,0.0,0.374,0.47707373749948145
1142,3peRtwRojwyc79ZgYsTdFJ,A Woman Is a Sometime Thing,https://p.scdn.co/mp3-preview/3124989e68ecc8c7563c104492bd5b90c60138c6?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Louis Armstrong,2,19eLuQmk9aCobbVDHc6eek,0.489,0.337,-13.56,0.124,0.751,8.89e-06,0.58,0.5028839370928255
